episode_id,scene_id,difficulty,body_margin,steps,success,collision,stuck,rejected,near_collision,min_clearance,recover_triggers,memory_writes
hm3d_narrow_000017,00879-7Ukhou1GxYi,normal,0.2182,500,0.0,0.0,1.0,0.0,1.0,-0.1697797030210495,0,0
hm3d_narrow_000013,00879-7Ukhou1GxYi,normal,0.3149,500,1.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000019,00879-7Ukhou1GxYi,narrow,0.0709,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000014,00879-7Ukhou1GxYi,normal,0.3289,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000016,00879-7Ukhou1GxYi,normal,0.2201,500,0.0,0.0,0.0,0.0,1.0,-0.17059734463691711,0,0
hm3d_narrow_000018,00879-7Ukhou1GxYi,narrow,0.0938,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000015,00879-7Ukhou1GxYi,normal,0.1825,500,1.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000012,00879-7Ukhou1GxYi,narrow,0.0107,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000073,00827-BAbdmeyTvMZ,narrow,0.1413,500,0.0,0.0,0.0,0.0,1.0,-0.17552779614925385,0,0
hm3d_narrow_000071,00827-BAbdmeyTvMZ,narrow,0.1449,500,0.0,0.0,0.0,0.0,1.0,-0.1322389394044876,0,0
hm3d_narrow_000078,00827-BAbdmeyTvMZ,narrow,0.0161,500,0.0,0.0,0.0,0.0,1.0,-0.16414813697338104,0,0
hm3d_narrow_000074,00827-BAbdmeyTvMZ,normal,0.1792,500,0.0,0.0,0.0,0.0,1.0,-0.16954009234905243,0,0
hm3d_narrow_000076,00827-BAbdmeyTvMZ,normal,0.1925,500,0.0,0.0,0.0,0.0,1.0,-0.16756242513656616,0,0
hm3d_narrow_000075,00827-BAbdmeyTvMZ,normal,0.1531,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000072,00827-BAbdmeyTvMZ,normal,0.2783,500,0.0,0.0,0.0,0.0,1.0,-0.16204731166362762,0,0
hm3d_narrow_000077,00827-BAbdmeyTvMZ,narrow,0.1221,500,0.0,0.0,0.0,0.0,1.0,-0.16569699347019196,0,0
hm3d_narrow_000070,00827-BAbdmeyTvMZ,narrow,0.1377,500,0.0,0.0,1.0,0.0,1.0,-0.1673910915851593,0,0
hm3d_narrow_000079,00827-BAbdmeyTvMZ,narrow,0.0221,500,0.0,0.0,0.0,0.0,1.0,-0.1214108094573021,0,0
hm3d_narrow_000123,00862-LT9Jq6dN3Ea,wide,0.5214,500,1.0,0.0,0.0,0.0,1.0,-0.16797034442424774,0,0
hm3d_narrow_000121,00862-LT9Jq6dN3Ea,normal,0.3339,500,0.0,0.0,0.0,0.0,1.0,-0.17015737295150757,0,0
hm3d_narrow_000120,00862-LT9Jq6dN3Ea,normal,0.3395,500,0.0,0.0,1.0,0.0,1.0,-0.16688521206378937,0,0
hm3d_narrow_000114,00862-LT9Jq6dN3Ea,normal,0.3689,500,0.0,0.0,0.0,0.0,1.0,-0.1308547556400299,0,0
hm3d_narrow_000119,00862-LT9Jq6dN3Ea,normal,0.3254,500,0.0,0.0,0.0,0.0,1.0,-0.16513201594352722,0,0
hm3d_narrow_000122,00862-LT9Jq6dN3Ea,normal,0.3811,500,0.0,0.0,0.0,0.0,1.0,-0.16842176020145416,0,0
hm3d_narrow_000115,00862-LT9Jq6dN3Ea,normal,0.3114,500,0.0,0.0,0.0,0.0,1.0,-0.1669776737689972,0,0
hm3d_narrow_000118,00862-LT9Jq6dN3Ea,narrow,0.1341,500,0.0,0.0,0.0,0.0,1.0,-0.16989903151988983,0,0
hm3d_narrow_000116,00862-LT9Jq6dN3Ea,normal,0.2413,500,0.0,0.0,0.0,0.0,1.0,-0.1685357689857483,0,0
hm3d_narrow_000117,00862-LT9Jq6dN3Ea,wide,0.5931,500,0.0,0.0,0.0,0.0,1.0,-0.16768571734428406,0,0
hm3d_narrow_000097,00861-GLAQ4DNUx5U,narrow,0.0727,500,0.0,0.0,0.0,0.0,1.0,-0.1489972174167633,0,0
hm3d_narrow_000093,00861-GLAQ4DNUx5U,narrow,0.0456,500,0.0,0.0,0.0,0.0,1.0,-0.16671811044216156,0,0
hm3d_narrow_000095,00861-GLAQ4DNUx5U,narrow,0.0084,500,0.0,0.0,0.0,0.0,1.0,-0.16971950232982635,0,0
hm3d_narrow_000092,00861-GLAQ4DNUx5U,normal,0.1973,500,1.0,0.0,0.0,0.0,1.0,-0.16858911514282227,0,0
hm3d_narrow_000098,00861-GLAQ4DNUx5U,narrow,0.0033,500,0.0,0.0,0.0,0.0,1.0,-0.16804485023021698,0,0
hm3d_narrow_000096,00861-GLAQ4DNUx5U,narrow,0.1307,500,0.0,0.0,0.0,0.0,1.0,-0.16599363088607788,0,0
hm3d_narrow_000099,00861-GLAQ4DNUx5U,narrow,0.0164,500,0.0,0.0,0.0,0.0,1.0,-0.1643945872783661,0,0
hm3d_narrow_000094,00861-GLAQ4DNUx5U,narrow,0.0808,500,0.0,0.0,0.0,0.0,1.0,-0.12784187495708466,0,0
hm3d_narrow_000153,00897-LEFTm3JecaC,wide,0.4393,500,0.0,0.0,0.0,0.0,1.0,-0.16683591902256012,0,0
hm3d_narrow_000155,00897-LEFTm3JecaC,wide,0.9153,500,0.0,0.0,0.0,0.0,1.0,-0.1704833209514618,0,0
hm3d_narrow_000151,00897-LEFTm3JecaC,narrow,0.0217,500,0.0,0.0,0.0,0.0,1.0,-0.16547708213329315,0,0
hm3d_narrow_000152,00897-LEFTm3JecaC,narrow,0.0792,500,0.0,0.0,1.0,0.0,1.0,-0.1662321537733078,0,0
hm3d_narrow_000150,00897-LEFTm3JecaC,wide,0.4816,500,0.0,0.0,1.0,0.0,1.0,-0.17048269510269165,0,0
hm3d_narrow_000156,00897-LEFTm3JecaC,narrow,0.0335,500,0.0,0.0,0.0,0.0,1.0,-0.17070846259593964,0,0
hm3d_narrow_000154,00897-LEFTm3JecaC,narrow,0.1006,500,0.0,0.0,0.0,0.0,1.0,-0.1704762578010559,0,0
hm3d_narrow_000080,00874-uSKXQ5fFg6u,narrow,0.0401,500,0.0,0.0,0.0,0.0,1.0,-0.1671847105026245,0,0
hm3d_narrow_000084,00874-uSKXQ5fFg6u,narrow,0.1049,500,0.0,0.0,0.0,0.0,1.0,-0.16627879440784454,0,0
hm3d_narrow_000082,00874-uSKXQ5fFg6u,normal,0.2234,500,1.0,0.0,0.0,0.0,1.0,-0.17217260599136353,0,0
hm3d_narrow_000087,00874-uSKXQ5fFg6u,narrow,0.1092,500,0.0,0.0,0.0,0.0,1.0,-0.16974705457687378,0,0
hm3d_narrow_000086,00874-uSKXQ5fFg6u,narrow,0.1245,500,0.0,0.0,0.0,0.0,1.0,-0.16683848202228546,0,0
hm3d_narrow_000081,00874-uSKXQ5fFg6u,narrow,0.0649,500,0.0,0.0,0.0,0.0,1.0,-0.1636502891778946,0,0
hm3d_narrow_000083,00874-uSKXQ5fFg6u,normal,0.2244,500,1.0,0.0,0.0,0.0,1.0,-0.16778632998466492,0,0
hm3d_narrow_000088,00874-uSKXQ5fFg6u,narrow,0.0096,500,0.0,0.0,0.0,0.0,1.0,-0.1692589372396469,0,0
hm3d_narrow_000085,00874-uSKXQ5fFg6u,narrow,0.0211,500,0.0,0.0,0.0,0.0,1.0,-0.168779194355011,0,0
hm3d_narrow_000089,00874-uSKXQ5fFg6u,narrow,0.024,500,0.0,0.0,0.0,0.0,1.0,-0.17075003683567047,0,0
hm3d_narrow_000112,00851-YRUkbU5xsYj,normal,0.2692,500,0.0,0.0,0.0,0.0,1.0,-0.11457265168428421,0,0
hm3d_narrow_000111,00851-YRUkbU5xsYj,narrow,0.0745,500,0.0,0.0,0.0,0.0,1.0,-0.1640627384185791,0,0
hm3d_narrow_000105,00851-YRUkbU5xsYj,normal,0.3516,500,0.0,0.0,0.0,0.0,1.0,-0.16850805282592773,0,0
hm3d_narrow_000106,00851-YRUkbU5xsYj,normal,0.3598,500,0.0,0.0,0.0,0.0,1.0,-0.1667952537536621,0,0
hm3d_narrow_000107,00851-YRUkbU5xsYj,narrow,0.0859,500,0.0,0.0,0.0,0.0,1.0,-0.17031969130039215,0,0
hm3d_narrow_000113,00851-YRUkbU5xsYj,normal,0.229,500,0.0,0.0,0.0,0.0,1.0,-0.1473671942949295,0,0
hm3d_narrow_000108,00851-YRUkbU5xsYj,narrow,0.0539,500,0.0,0.0,0.0,0.0,1.0,-0.168770432472229,0,0
hm3d_narrow_000109,00851-YRUkbU5xsYj,normal,0.2586,500,0.0,0.0,0.0,0.0,1.0,-0.16493503749370575,0,0
hm3d_narrow_000110,00851-YRUkbU5xsYj,normal,0.1979,500,0.0,0.0,1.0,0.0,1.0,-0.17034131288528442,0,0
hm3d_narrow_000125,00865-fsQtJ8t3nTf,narrow,0.0602,500,0.0,0.0,0.0,0.0,1.0,-0.11073052138090134,0,0
hm3d_narrow_000130,00865-fsQtJ8t3nTf,normal,0.1605,500,0.0,0.0,0.0,0.0,1.0,-0.15871496498584747,0,0
hm3d_narrow_000128,00865-fsQtJ8t3nTf,narrow,0.1434,500,0.0,0.0,0.0,0.0,1.0,-0.17079342901706696,0,0
hm3d_narrow_000124,00865-fsQtJ8t3nTf,narrow,0.1318,500,0.0,0.0,0.0,0.0,1.0,-0.1316825896501541,0,0
hm3d_narrow_000126,00865-fsQtJ8t3nTf,narrow,0.1236,500,0.0,0.0,0.0,0.0,1.0,-0.1525416374206543,0,0
hm3d_narrow_000127,00865-fsQtJ8t3nTf,narrow,0.0294,500,0.0,0.0,1.0,0.0,1.0,-0.15259258449077606,0,0
hm3d_narrow_000131,00865-fsQtJ8t3nTf,narrow,0.1439,500,0.0,0.0,1.0,0.0,1.0,-0.16561390459537506,0,0
hm3d_narrow_000129,00865-fsQtJ8t3nTf,narrow,0.1055,500,0.0,0.0,0.0,0.0,1.0,-0.12715595960617065,0,0
hm3d_narrow_000040,00836-7GAhQPFzMot,normal,0.1617,500,0.0,0.0,0.0,0.0,1.0,-0.16843916475772858,0,0
hm3d_narrow_000042,00836-7GAhQPFzMot,narrow,0.0426,500,0.0,0.0,0.0,0.0,1.0,-0.14732308685779572,0,0
hm3d_narrow_000047,00836-7GAhQPFzMot,normal,0.1521,500,0.0,0.0,0.0,0.0,1.0,-0.16845038533210754,0,0
hm3d_narrow_000041,00836-7GAhQPFzMot,wide,0.5214,500,0.0,0.0,0.0,0.0,1.0,-0.1684715747833252,0,0
hm3d_narrow_000046,00836-7GAhQPFzMot,narrow,0.0972,500,0.0,0.0,0.0,0.0,1.0,-0.11543624848127365,0,0
hm3d_narrow_000043,00836-7GAhQPFzMot,normal,0.2007,500,0.0,0.0,0.0,0.0,1.0,-0.1680498719215393,0,0
hm3d_narrow_000049,00836-7GAhQPFzMot,wide,0.5861,500,0.0,0.0,0.0,0.0,1.0,-0.16868694126605988,0,0
hm3d_narrow_000048,00836-7GAhQPFzMot,narrow,0.0935,500,0.0,0.0,0.0,0.0,1.0,-0.11875514686107635,0,0
hm3d_narrow_000045,00836-7GAhQPFzMot,normal,0.1651,500,0.0,0.0,0.0,0.0,1.0,-0.16573280096054077,0,0
hm3d_narrow_000044,00836-7GAhQPFzMot,narrow,0.0938,500,0.0,0.0,0.0,0.0,1.0,-0.16561204195022583,0,0
hm3d_narrow_000034,00885-dVW2D7TDctW,normal,0.3009,500,0.0,0.0,0.0,0.0,1.0,-0.16973887383937836,0,0
hm3d_narrow_000039,00885-dVW2D7TDctW,normal,0.2361,500,0.0,0.0,0.0,0.0,1.0,-0.16532480716705322,0,0
hm3d_narrow_000033,00885-dVW2D7TDctW,wide,0.6984,500,0.0,0.0,0.0,0.0,1.0,-0.16912293434143066,0,0
hm3d_narrow_000035,00885-dVW2D7TDctW,normal,0.1955,500,0.0,0.0,0.0,0.0,1.0,-0.16860505938529968,0,0
hm3d_narrow_000032,00885-dVW2D7TDctW,normal,0.3339,500,0.0,0.0,0.0,0.0,1.0,-0.13624323904514313,0,0
hm3d_narrow_000038,00885-dVW2D7TDctW,wide,0.4594,500,0.0,0.0,0.0,0.0,1.0,-0.16795995831489563,0,0
hm3d_narrow_000030,00885-dVW2D7TDctW,wide,0.6088,500,0.0,0.0,0.0,0.0,1.0,-0.16796405613422394,0,0
hm3d_narrow_000036,00885-dVW2D7TDctW,normal,0.1614,500,0.0,0.0,0.0,0.0,1.0,-0.0647723600268364,0,0
hm3d_narrow_000031,00885-dVW2D7TDctW,normal,0.294,500,0.0,0.0,0.0,0.0,1.0,-0.16674748063087463,0,0
hm3d_narrow_000037,00885-dVW2D7TDctW,narrow,0.1172,500,0.0,0.0,0.0,0.0,1.0,-0.16340459883213043,0,0
hm3d_narrow_000090,00845-c3WKCnkEdha,normal,0.2541,500,0.0,0.0,0.0,0.0,1.0,-0.16282571852207184,0,0
hm3d_narrow_000091,00845-c3WKCnkEdha,narrow,0.0294,500,0.0,0.0,0.0,0.0,1.0,-0.16779804229736328,0,0
hm3d_narrow_000148,00853-5cdEh9F2hJL,narrow,0.0062,500,1.0,0.0,0.0,0.0,1.0,-0.1673269420862198,0,0
hm3d_narrow_000149,00853-5cdEh9F2hJL,narrow,0.1142,500,0.0,0.0,0.0,0.0,1.0,-0.16667939722537994,0,0
hm3d_narrow_000144,00853-5cdEh9F2hJL,narrow,0.0106,500,0.0,0.0,0.0,0.0,1.0,-0.17170313000679016,0,0
hm3d_narrow_000147,00853-5cdEh9F2hJL,narrow,0.0475,500,0.0,0.0,0.0,0.0,1.0,-0.17015323042869568,0,0
hm3d_narrow_000146,00853-5cdEh9F2hJL,narrow,0.1268,500,0.0,0.0,1.0,0.0,1.0,-0.16440990567207336,0,0
hm3d_narrow_000145,00853-5cdEh9F2hJL,wide,0.4735,500,0.0,0.0,0.0,0.0,1.0,-0.16876985132694244,0,0
hm3d_narrow_000060,00864-QHhQZWdMpGJ,narrow,0.0862,500,0.0,0.0,1.0,0.0,1.0,-0.1678377091884613,0,0
hm3d_narrow_000062,00864-QHhQZWdMpGJ,narrow,0.1439,500,1.0,0.0,0.0,0.0,1.0,-0.169159397482872,0,0
hm3d_narrow_000068,00864-QHhQZWdMpGJ,wide,0.9289,500,0.0,0.0,0.0,0.0,1.0,-0.16844873130321503,0,0
hm3d_narrow_000066,00864-QHhQZWdMpGJ,narrow,0.0726,500,0.0,0.0,0.0,0.0,1.0,-0.16632507741451263,0,0
hm3d_narrow_000063,00864-QHhQZWdMpGJ,normal,0.1913,500,0.0,0.0,0.0,0.0,1.0,-0.1687801331281662,0,0
hm3d_narrow_000065,00864-QHhQZWdMpGJ,normal,0.1642,500,0.0,0.0,0.0,0.0,1.0,-0.1688205748796463,0,0
hm3d_narrow_000061,00864-QHhQZWdMpGJ,wide,0.831,500,0.0,0.0,0.0,0.0,1.0,-0.14641359448432922,0,0
hm3d_narrow_000069,00864-QHhQZWdMpGJ,normal,0.2581,500,0.0,0.0,0.0,0.0,1.0,-0.16769856214523315,0,0
hm3d_narrow_000064,00864-QHhQZWdMpGJ,narrow,0.0729,500,0.0,0.0,0.0,0.0,1.0,-0.16961824893951416,0,0
hm3d_narrow_000067,00864-QHhQZWdMpGJ,wide,1.0308,500,0.0,0.0,1.0,0.0,1.0,-0.1687951534986496,0,0
hm3d_narrow_000137,00833-dHwjuKfkRUR,narrow,0.1343,500,0.0,0.0,0.0,0.0,1.0,-0.1681785136461258,0,0
hm3d_narrow_000135,00833-dHwjuKfkRUR,normal,0.1529,500,0.0,0.0,1.0,0.0,1.0,-0.16662687063217163,0,0
hm3d_narrow_000139,00833-dHwjuKfkRUR,wide,0.5752,500,0.0,0.0,0.0,0.0,1.0,-0.1690506637096405,0,0
hm3d_narrow_000132,00833-dHwjuKfkRUR,normal,0.2734,500,0.0,0.0,0.0,0.0,1.0,-0.13357941806316376,0,0
hm3d_narrow_000133,00833-dHwjuKfkRUR,wide,0.4865,500,0.0,0.0,0.0,0.0,1.0,-0.16906298696994781,0,0
hm3d_narrow_000138,00833-dHwjuKfkRUR,normal,0.3307,500,0.0,0.0,0.0,0.0,1.0,-0.169001966714859,0,0
hm3d_narrow_000140,00833-dHwjuKfkRUR,normal,0.3332,500,0.0,0.0,0.0,0.0,1.0,-0.16659672558307648,0,0
hm3d_narrow_000134,00833-dHwjuKfkRUR,wide,0.7903,500,0.0,0.0,0.0,0.0,1.0,-0.1696799099445343,0,0
hm3d_narrow_000141,00833-dHwjuKfkRUR,normal,0.2123,500,0.0,0.0,0.0,0.0,1.0,-0.16905440390110016,0,0
hm3d_narrow_000136,00833-dHwjuKfkRUR,normal,0.3234,500,0.0,0.0,0.0,0.0,1.0,-0.16249288618564606,0,0
hm3d_narrow_000059,00817-X4qjx5vquwH,wide,0.7829,500,0.0,0.0,0.0,0.0,1.0,-0.16573484241962433,0,0
hm3d_narrow_000054,00817-X4qjx5vquwH,wide,0.4303,500,0.0,0.0,0.0,0.0,1.0,-0.1581631600856781,0,0
hm3d_narrow_000056,00817-X4qjx5vquwH,wide,0.814,500,1.0,0.0,0.0,0.0,1.0,-0.1706198900938034,0,0
hm3d_narrow_000055,00817-X4qjx5vquwH,normal,0.2176,500,0.0,0.0,1.0,0.0,1.0,-0.16943980753421783,0,0
hm3d_narrow_000051,00817-X4qjx5vquwH,wide,0.446,500,0.0,0.0,0.0,0.0,1.0,-0.16788245737552643,0,0
hm3d_narrow_000057,00817-X4qjx5vquwH,narrow,0.0264,500,0.0,0.0,0.0,0.0,1.0,-0.16415069997310638,0,0
hm3d_narrow_000050,00817-X4qjx5vquwH,narrow,0.0709,500,0.0,0.0,0.0,0.0,1.0,-0.17096717655658722,0,0
hm3d_narrow_000053,00817-X4qjx5vquwH,narrow,0.0995,500,0.0,0.0,0.0,0.0,1.0,-0.17013037204742432,0,0
hm3d_narrow_000058,00817-X4qjx5vquwH,narrow,0.1435,500,0.0,0.0,0.0,0.0,1.0,-0.16849765181541443,0,0
hm3d_narrow_000052,00817-X4qjx5vquwH,narrow,0.1488,500,0.0,0.0,0.0,0.0,1.0,-0.15926450490951538,0,0
hm3d_narrow_000142,00805-SUHsP6z2gcJ,narrow,0.0299,500,0.0,0.0,0.0,0.0,1.0,-0.16889218986034393,0,0
hm3d_narrow_000143,00805-SUHsP6z2gcJ,narrow,0.0754,500,0.0,0.0,0.0,0.0,1.0,-0.16922397911548615,0,0
hm3d_narrow_000102,00838-kJJyRFXVpx2,narrow,0.0089,500,0.0,0.0,0.0,0.0,1.0,-0.16943420469760895,0,0
hm3d_narrow_000101,00838-kJJyRFXVpx2,normal,0.1565,500,0.0,0.0,0.0,0.0,1.0,-0.16811159253120422,0,0
hm3d_narrow_000103,00838-kJJyRFXVpx2,narrow,0.0124,500,0.0,0.0,0.0,0.0,1.0,-0.16836847364902496,0,0
hm3d_narrow_000104,00838-kJJyRFXVpx2,normal,0.1874,500,0.0,0.0,0.0,0.0,1.0,-0.16835545003414154,0,0
hm3d_narrow_000100,00838-kJJyRFXVpx2,narrow,0.0182,500,0.0,0.0,0.0,0.0,1.0,-0.1660469025373459,0,0
