episode_id,scene_id,difficulty,body_margin,steps,success,collision,stuck,rejected,near_collision,min_clearance,recover_triggers,memory_writes
hm3d_narrow_000114,00862-LT9Jq6dN3Ea,normal,0.3689,500,0.0,0.0,1.0,0.0,1.0,-0.17122270166873932,0,0
hm3d_narrow_000119,00862-LT9Jq6dN3Ea,normal,0.3254,500,0.0,0.0,1.0,0.0,1.0,-0.1702582836151123,0,0
hm3d_narrow_000122,00862-LT9Jq6dN3Ea,normal,0.3811,500,0.0,0.0,0.0,0.0,1.0,-0.17018160223960876,0,0
hm3d_narrow_000115,00862-LT9Jq6dN3Ea,normal,0.3114,500,0.0,0.0,0.0,0.0,1.0,-0.1703188717365265,0,0
hm3d_narrow_000118,00862-LT9Jq6dN3Ea,narrow,0.1341,500,0.0,0.0,1.0,0.0,1.0,-0.1711709052324295,0,0
hm3d_narrow_000116,00862-LT9Jq6dN3Ea,normal,0.2413,500,0.0,0.0,0.0,0.0,1.0,-0.17013104259967804,0,0
hm3d_narrow_000117,00862-LT9Jq6dN3Ea,wide,0.5931,500,0.0,0.0,0.0,0.0,1.0,-0.1715862900018692,0,0
hm3d_narrow_000097,00861-GLAQ4DNUx5U,narrow,0.0727,500,0.0,0.0,0.0,0.0,1.0,-0.16462822258472443,0,0
hm3d_narrow_000093,00861-GLAQ4DNUx5U,narrow,0.0456,500,0.0,0.0,0.0,0.0,1.0,-0.1714983731508255,0,0
hm3d_narrow_000095,00861-GLAQ4DNUx5U,narrow,0.0084,500,0.0,0.0,0.0,0.0,1.0,-0.16796481609344482,0,0
hm3d_narrow_000092,00861-GLAQ4DNUx5U,normal,0.1973,500,0.0,0.0,1.0,0.0,1.0,-0.1704281121492386,0,0
hm3d_narrow_000098,00861-GLAQ4DNUx5U,narrow,0.0033,500,0.0,0.0,1.0,0.0,1.0,-0.17008744180202484,0,0
hm3d_narrow_000096,00861-GLAQ4DNUx5U,narrow,0.1307,500,0.0,0.0,1.0,0.0,1.0,-0.12470865249633789,0,0
hm3d_narrow_000099,00861-GLAQ4DNUx5U,narrow,0.0164,500,0.0,0.0,0.0,0.0,1.0,-0.16843250393867493,0,0
hm3d_narrow_000094,00861-GLAQ4DNUx5U,narrow,0.0808,500,0.0,0.0,0.0,0.0,1.0,-0.13833118975162506,0,0
hm3d_narrow_000153,00897-LEFTm3JecaC,wide,0.4393,500,0.0,0.0,0.0,0.0,1.0,-0.17033344507217407,0,0
hm3d_narrow_000155,00897-LEFTm3JecaC,wide,0.9153,500,0.0,0.0,0.0,0.0,1.0,-0.1544586718082428,0,0
hm3d_narrow_000151,00897-LEFTm3JecaC,narrow,0.0217,500,0.0,0.0,1.0,0.0,1.0,-0.16909487545490265,0,0
hm3d_narrow_000152,00897-LEFTm3JecaC,narrow,0.0792,500,0.0,0.0,0.0,0.0,1.0,-0.1708955019712448,0,0
hm3d_narrow_000150,00897-LEFTm3JecaC,wide,0.4816,500,0.0,0.0,1.0,0.0,1.0,-0.17122051119804382,0,0
hm3d_narrow_000156,00897-LEFTm3JecaC,narrow,0.0335,500,0.0,0.0,0.0,0.0,1.0,-0.1719234138727188,0,0
hm3d_narrow_000154,00897-LEFTm3JecaC,narrow,0.1006,500,0.0,0.0,1.0,0.0,1.0,-0.17119814455509186,0,0
hm3d_narrow_000080,00874-uSKXQ5fFg6u,narrow,0.0401,500,0.0,0.0,0.0,0.0,1.0,-0.16923777759075165,0,0
hm3d_narrow_000084,00874-uSKXQ5fFg6u,narrow,0.1049,500,0.0,0.0,1.0,0.0,1.0,-0.13347847759723663,0,0
hm3d_narrow_000082,00874-uSKXQ5fFg6u,normal,0.2234,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000087,00874-uSKXQ5fFg6u,narrow,0.1092,500,0.0,0.0,0.0,0.0,1.0,-0.17098116874694824,0,0
hm3d_narrow_000086,00874-uSKXQ5fFg6u,narrow,0.1245,500,0.0,0.0,0.0,0.0,1.0,-0.16999313235282898,0,0
hm3d_narrow_000081,00874-uSKXQ5fFg6u,narrow,0.0649,500,0.0,0.0,0.0,0.0,1.0,-0.17003247141838074,0,0
hm3d_narrow_000083,00874-uSKXQ5fFg6u,normal,0.2244,500,0.0,0.0,0.0,0.0,1.0,-0.1710871011018753,0,0
hm3d_narrow_000088,00874-uSKXQ5fFg6u,narrow,0.0096,500,0.0,0.0,0.0,0.0,1.0,-0.17116788029670715,0,0
hm3d_narrow_000085,00874-uSKXQ5fFg6u,narrow,0.0211,500,0.0,0.0,0.0,0.0,1.0,-0.17184878885746002,0,0
hm3d_narrow_000089,00874-uSKXQ5fFg6u,narrow,0.024,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000112,00851-YRUkbU5xsYj,normal,0.2692,500,0.0,0.0,0.0,0.0,1.0,-0.15763449668884277,0,0
hm3d_narrow_000111,00851-YRUkbU5xsYj,narrow,0.0745,500,0.0,0.0,0.0,0.0,1.0,-0.17258906364440918,0,0
hm3d_narrow_000105,00851-YRUkbU5xsYj,normal,0.3516,500,0.0,0.0,0.0,0.0,1.0,-0.17047488689422607,0,0
hm3d_narrow_000106,00851-YRUkbU5xsYj,normal,0.3598,500,0.0,0.0,0.0,0.0,1.0,-0.16525159776210785,0,0
hm3d_narrow_000107,00851-YRUkbU5xsYj,narrow,0.0859,500,0.0,0.0,0.0,0.0,1.0,-0.17001748085021973,0,0
hm3d_narrow_000113,00851-YRUkbU5xsYj,normal,0.229,500,0.0,0.0,0.0,0.0,1.0,-0.15102604031562805,0,0
hm3d_narrow_000108,00851-YRUkbU5xsYj,narrow,0.0539,500,1.0,0.0,0.0,0.0,1.0,-0.17338289320468903,0,0
hm3d_narrow_000109,00851-YRUkbU5xsYj,normal,0.2586,500,0.0,0.0,0.0,0.0,1.0,-0.16971327364444733,0,0
hm3d_narrow_000110,00851-YRUkbU5xsYj,normal,0.1979,500,0.0,0.0,0.0,0.0,1.0,-0.17034675180912018,0,0
hm3d_narrow_000125,00865-fsQtJ8t3nTf,narrow,0.0602,500,0.0,0.0,0.0,0.0,1.0,-0.13420316576957703,0,0
hm3d_narrow_000130,00865-fsQtJ8t3nTf,normal,0.1605,500,0.0,0.0,0.0,0.0,1.0,-0.1625959873199463,0,0
hm3d_narrow_000128,00865-fsQtJ8t3nTf,narrow,0.1434,500,0.0,0.0,0.0,0.0,1.0,-0.17177920043468475,0,0
hm3d_narrow_000124,00865-fsQtJ8t3nTf,narrow,0.1318,500,0.0,0.0,1.0,0.0,1.0,-0.15616384148597717,0,0
hm3d_narrow_000126,00865-fsQtJ8t3nTf,narrow,0.1236,500,0.0,0.0,0.0,0.0,1.0,-0.1622975468635559,0,0
hm3d_narrow_000127,00865-fsQtJ8t3nTf,narrow,0.0294,500,0.0,0.0,0.0,0.0,1.0,-0.1589972972869873,0,0
hm3d_narrow_000131,00865-fsQtJ8t3nTf,narrow,0.1439,500,0.0,0.0,1.0,0.0,1.0,-0.17379751801490784,0,0
hm3d_narrow_000129,00865-fsQtJ8t3nTf,narrow,0.1055,500,0.0,0.0,0.0,0.0,1.0,-0.13637453317642212,0,0
hm3d_narrow_000040,00836-7GAhQPFzMot,normal,0.1617,500,0.0,0.0,0.0,0.0,1.0,-0.1693751960992813,0,0
hm3d_narrow_000042,00836-7GAhQPFzMot,narrow,0.0426,500,0.0,0.0,0.0,0.0,1.0,-0.17005209624767303,0,0
hm3d_narrow_000047,00836-7GAhQPFzMot,normal,0.1521,500,0.0,0.0,1.0,0.0,1.0,-0.17216037213802338,0,0
hm3d_narrow_000041,00836-7GAhQPFzMot,wide,0.5214,500,0.0,0.0,0.0,0.0,1.0,-0.17193812131881714,0,0
hm3d_narrow_000046,00836-7GAhQPFzMot,narrow,0.0972,500,0.0,0.0,0.0,0.0,1.0,-0.13844692707061768,0,0
hm3d_narrow_000043,00836-7GAhQPFzMot,normal,0.2007,500,0.0,0.0,1.0,0.0,1.0,-0.17028720676898956,0,0
hm3d_narrow_000049,00836-7GAhQPFzMot,wide,0.5861,500,0.0,0.0,0.0,0.0,1.0,-0.17155538499355316,0,0
hm3d_narrow_000048,00836-7GAhQPFzMot,narrow,0.0935,500,0.0,0.0,1.0,0.0,1.0,-0.11895518749952316,0,0
hm3d_narrow_000045,00836-7GAhQPFzMot,normal,0.1651,500,0.0,0.0,0.0,0.0,1.0,-0.16971877217292786,0,0
hm3d_narrow_000044,00836-7GAhQPFzMot,narrow,0.0938,500,0.0,0.0,0.0,0.0,1.0,-0.17113763093948364,0,0
hm3d_narrow_000034,00885-dVW2D7TDctW,normal,0.3009,500,0.0,0.0,0.0,0.0,1.0,-0.17000967264175415,0,0
hm3d_narrow_000039,00885-dVW2D7TDctW,normal,0.2361,500,0.0,0.0,0.0,0.0,1.0,-0.16828447580337524,0,0
hm3d_narrow_000033,00885-dVW2D7TDctW,wide,0.6984,500,0.0,0.0,0.0,0.0,1.0,-0.16995584964752197,0,0
hm3d_narrow_000035,00885-dVW2D7TDctW,normal,0.1955,500,0.0,0.0,0.0,0.0,1.0,-0.17209270596504211,0,0
hm3d_narrow_000032,00885-dVW2D7TDctW,normal,0.3339,500,0.0,0.0,0.0,0.0,1.0,-0.1491774171590805,0,0
hm3d_narrow_000038,00885-dVW2D7TDctW,wide,0.4594,500,0.0,0.0,0.0,0.0,1.0,-0.17101624608039856,0,0
hm3d_narrow_000030,00885-dVW2D7TDctW,wide,0.6088,500,0.0,0.0,0.0,0.0,1.0,-0.17057421803474426,0,0
hm3d_narrow_000036,00885-dVW2D7TDctW,normal,0.1614,500,0.0,0.0,1.0,0.0,1.0,-0.10821833461523056,0,0
hm3d_narrow_000031,00885-dVW2D7TDctW,normal,0.294,500,0.0,0.0,0.0,0.0,1.0,-0.17012614011764526,0,0
hm3d_narrow_000037,00885-dVW2D7TDctW,narrow,0.1172,500,0.0,0.0,0.0,0.0,1.0,-0.16046147048473358,0,0
hm3d_narrow_000090,00845-c3WKCnkEdha,normal,0.2541,500,0.0,0.0,1.0,0.0,1.0,-0.17200855910778046,0,0
hm3d_narrow_000091,00845-c3WKCnkEdha,narrow,0.0294,500,0.0,0.0,0.0,0.0,1.0,-0.1710059940814972,0,0
hm3d_narrow_000148,00853-5cdEh9F2hJL,narrow,0.0062,500,0.0,0.0,0.0,0.0,1.0,-0.1712741106748581,0,0
hm3d_narrow_000149,00853-5cdEh9F2hJL,narrow,0.1142,500,0.0,0.0,0.0,0.0,1.0,-0.16156288981437683,0,0
hm3d_narrow_000144,00853-5cdEh9F2hJL,narrow,0.0106,500,0.0,0.0,0.0,0.0,1.0,-0.1740441769361496,0,0
hm3d_narrow_000147,00853-5cdEh9F2hJL,narrow,0.0475,500,0.0,0.0,1.0,0.0,1.0,-0.17095611989498138,0,0
hm3d_narrow_000146,00853-5cdEh9F2hJL,narrow,0.1268,500,0.0,0.0,0.0,0.0,1.0,-0.17172612249851227,0,0
hm3d_narrow_000145,00853-5cdEh9F2hJL,wide,0.4735,500,0.0,0.0,0.0,0.0,1.0,-0.16809287667274475,0,0
hm3d_narrow_000060,00864-QHhQZWdMpGJ,narrow,0.0862,500,0.0,0.0,1.0,0.0,1.0,-0.17117033898830414,0,0
hm3d_narrow_000062,00864-QHhQZWdMpGJ,narrow,0.1439,500,0.0,0.0,0.0,0.0,1.0,-0.17126062512397766,0,0
hm3d_narrow_000068,00864-QHhQZWdMpGJ,wide,0.9289,500,0.0,0.0,0.0,0.0,1.0,-0.0985882431268692,0,0
hm3d_narrow_000066,00864-QHhQZWdMpGJ,narrow,0.0726,500,0.0,0.0,0.0,0.0,1.0,-0.16443747282028198,0,0
hm3d_narrow_000063,00864-QHhQZWdMpGJ,normal,0.1913,500,0.0,0.0,0.0,0.0,1.0,-0.1695336401462555,0,0
hm3d_narrow_000065,00864-QHhQZWdMpGJ,normal,0.1642,500,0.0,0.0,1.0,0.0,1.0,-0.17157630622386932,0,0
hm3d_narrow_000061,00864-QHhQZWdMpGJ,wide,0.831,500,0.0,0.0,0.0,0.0,1.0,-0.17153185606002808,0,0
hm3d_narrow_000069,00864-QHhQZWdMpGJ,normal,0.2581,500,0.0,0.0,1.0,0.0,1.0,-0.170348659157753,0,0
hm3d_narrow_000064,00864-QHhQZWdMpGJ,narrow,0.0729,500,0.0,0.0,0.0,0.0,1.0,-0.16915376484394073,0,0
hm3d_narrow_000067,00864-QHhQZWdMpGJ,wide,1.0308,500,0.0,0.0,0.0,0.0,1.0,-0.15016891062259674,0,0
hm3d_narrow_000137,00833-dHwjuKfkRUR,narrow,0.1343,500,0.0,0.0,1.0,0.0,1.0,-0.17111489176750183,0,0
hm3d_narrow_000135,00833-dHwjuKfkRUR,normal,0.1529,500,0.0,0.0,0.0,0.0,1.0,-0.1718994826078415,0,0
hm3d_narrow_000139,00833-dHwjuKfkRUR,wide,0.5752,500,0.0,0.0,0.0,0.0,1.0,-0.15851467847824097,0,0
hm3d_narrow_000132,00833-dHwjuKfkRUR,normal,0.2734,500,0.0,0.0,0.0,0.0,1.0,-0.1470625251531601,0,0
hm3d_narrow_000133,00833-dHwjuKfkRUR,wide,0.4865,500,0.0,0.0,0.0,0.0,1.0,-0.17176663875579834,0,0
hm3d_narrow_000138,00833-dHwjuKfkRUR,normal,0.3307,500,0.0,0.0,0.0,0.0,1.0,-0.171980082988739,0,0
hm3d_narrow_000140,00833-dHwjuKfkRUR,normal,0.3332,500,0.0,0.0,0.0,0.0,1.0,-0.16858448088169098,0,0
hm3d_narrow_000134,00833-dHwjuKfkRUR,wide,0.7903,500,0.0,0.0,0.0,0.0,1.0,-0.17142044007778168,0,0
hm3d_narrow_000141,00833-dHwjuKfkRUR,normal,0.2123,500,0.0,0.0,1.0,0.0,1.0,-0.15850774943828583,0,0
hm3d_narrow_000136,00833-dHwjuKfkRUR,normal,0.3234,500,0.0,0.0,0.0,0.0,1.0,-0.17165960371494293,0,0
hm3d_narrow_000059,00817-X4qjx5vquwH,wide,0.7829,500,0.0,0.0,0.0,0.0,1.0,-0.14946621656417847,0,0
hm3d_narrow_000054,00817-X4qjx5vquwH,wide,0.4303,500,0.0,0.0,0.0,0.0,1.0,-0.1697620004415512,0,0
hm3d_narrow_000056,00817-X4qjx5vquwH,wide,0.814,500,0.0,0.0,0.0,0.0,1.0,-0.16175396740436554,0,0
hm3d_narrow_000055,00817-X4qjx5vquwH,normal,0.2176,500,0.0,0.0,0.0,0.0,1.0,-0.17162607610225677,0,0
hm3d_narrow_000051,00817-X4qjx5vquwH,wide,0.446,500,0.0,0.0,0.0,0.0,1.0,-0.17145958542823792,0,0
hm3d_narrow_000057,00817-X4qjx5vquwH,narrow,0.0264,500,0.0,0.0,0.0,0.0,1.0,-0.1699383705854416,0,0
hm3d_narrow_000050,00817-X4qjx5vquwH,narrow,0.0709,500,0.0,0.0,1.0,0.0,1.0,-0.17218177020549774,0,0
hm3d_narrow_000053,00817-X4qjx5vquwH,narrow,0.0995,500,0.0,0.0,0.0,0.0,1.0,-0.16861450672149658,0,0
hm3d_narrow_000058,00817-X4qjx5vquwH,narrow,0.1435,500,0.0,0.0,1.0,0.0,1.0,-0.16861864924430847,0,0
hm3d_narrow_000052,00817-X4qjx5vquwH,narrow,0.1488,500,0.0,0.0,0.0,0.0,1.0,-0.17026814818382263,0,0
hm3d_narrow_000142,00805-SUHsP6z2gcJ,narrow,0.0299,500,0.0,0.0,1.0,0.0,1.0,-0.1717655509710312,0,0
hm3d_narrow_000143,00805-SUHsP6z2gcJ,narrow,0.0754,500,0.0,0.0,0.0,0.0,1.0,-0.17184095084667206,0,0
hm3d_narrow_000102,00838-kJJyRFXVpx2,narrow,0.0089,500,0.0,0.0,0.0,0.0,1.0,-0.171471506357193,0,0
hm3d_narrow_000101,00838-kJJyRFXVpx2,normal,0.1565,500,0.0,0.0,0.0,0.0,1.0,-0.16814008355140686,0,0
hm3d_narrow_000103,00838-kJJyRFXVpx2,narrow,0.0124,500,0.0,0.0,0.0,0.0,1.0,-0.17191214859485626,0,0
hm3d_narrow_000104,00838-kJJyRFXVpx2,normal,0.1874,500,0.0,0.0,0.0,0.0,1.0,-0.17194487154483795,0,0
hm3d_narrow_000100,00838-kJJyRFXVpx2,narrow,0.0182,500,0.0,0.0,0.0,0.0,1.0,-0.17278121411800385,0,0
