episode_id,scene_id,difficulty,body_margin,steps,success,collision,stuck,rejected,near_collision,min_clearance,recover_triggers,memory_writes
hm3d_narrow_000077,00827-BAbdmeyTvMZ,narrow,0.1221,500,1.0,0.0,0.0,0.0,1.0,-0.1588839292526245,0,0
hm3d_narrow_000070,00827-BAbdmeyTvMZ,narrow,0.1377,500,0.0,0.0,0.0,0.0,1.0,-0.16830319166183472,0,0
hm3d_narrow_000079,00827-BAbdmeyTvMZ,narrow,0.0221,500,0.0,0.0,0.0,0.0,1.0,-0.12913408875465393,0,0
hm3d_narrow_000123,00862-LT9Jq6dN3Ea,wide,0.5214,500,0.0,0.0,0.0,0.0,1.0,-0.13043369352817535,0,0
hm3d_narrow_000121,00862-LT9Jq6dN3Ea,normal,0.3339,500,1.0,0.0,0.0,0.0,1.0,-0.1640012264251709,0,0
hm3d_narrow_000120,00862-LT9Jq6dN3Ea,normal,0.3395,500,0.0,0.0,0.0,0.0,1.0,-0.13315647840499878,0,0
hm3d_narrow_000114,00862-LT9Jq6dN3Ea,normal,0.3689,500,0.0,0.0,0.0,0.0,1.0,-0.12700717151165009,0,0
hm3d_narrow_000119,00862-LT9Jq6dN3Ea,normal,0.3254,500,0.0,0.0,0.0,0.0,1.0,-0.16245701909065247,0,0
hm3d_narrow_000122,00862-LT9Jq6dN3Ea,normal,0.3811,500,1.0,0.0,0.0,0.0,1.0,-0.17032279074192047,0,0
hm3d_narrow_000115,00862-LT9Jq6dN3Ea,normal,0.3114,500,0.0,0.0,0.0,0.0,1.0,-0.12828175723552704,0,0
hm3d_narrow_000118,00862-LT9Jq6dN3Ea,narrow,0.1341,500,0.0,0.0,0.0,0.0,1.0,-0.17290347814559937,0,0
hm3d_narrow_000116,00862-LT9Jq6dN3Ea,normal,0.2413,500,0.0,0.0,0.0,0.0,1.0,-0.15591788291931152,0,0
hm3d_narrow_000117,00862-LT9Jq6dN3Ea,wide,0.5931,500,0.0,0.0,0.0,0.0,1.0,-0.09192844480276108,0,0
hm3d_narrow_000097,00861-GLAQ4DNUx5U,narrow,0.0727,500,0.0,0.0,0.0,0.0,1.0,-0.13451799750328064,0,0
hm3d_narrow_000093,00861-GLAQ4DNUx5U,narrow,0.0456,500,0.0,0.0,0.0,0.0,1.0,-0.169694721698761,0,0
hm3d_narrow_000095,00861-GLAQ4DNUx5U,narrow,0.0084,500,0.0,0.0,0.0,0.0,1.0,-0.15647967159748077,0,0
hm3d_narrow_000092,00861-GLAQ4DNUx5U,normal,0.1973,500,0.0,0.0,0.0,0.0,1.0,-0.167170912027359,0,0
hm3d_narrow_000098,00861-GLAQ4DNUx5U,narrow,0.0033,500,0.0,0.0,0.0,0.0,1.0,-0.16525380313396454,0,0
hm3d_narrow_000096,00861-GLAQ4DNUx5U,narrow,0.1307,500,0.0,0.0,0.0,0.0,1.0,-0.10185720026493073,0,0
hm3d_narrow_000099,00861-GLAQ4DNUx5U,narrow,0.0164,500,0.0,0.0,0.0,0.0,1.0,-0.16886365413665771,0,0
hm3d_narrow_000094,00861-GLAQ4DNUx5U,narrow,0.0808,500,0.0,0.0,0.0,0.0,1.0,-0.12449941039085388,0,0
hm3d_narrow_000153,00897-LEFTm3JecaC,wide,0.4393,500,0.0,0.0,0.0,0.0,1.0,-0.11955056339502335,0,0
hm3d_narrow_000155,00897-LEFTm3JecaC,wide,0.9153,500,0.0,0.0,0.0,0.0,1.0,-0.17000865936279297,0,0
hm3d_narrow_000151,00897-LEFTm3JecaC,narrow,0.0217,500,1.0,0.0,0.0,0.0,1.0,-0.16676585376262665,0,0
hm3d_narrow_000152,00897-LEFTm3JecaC,narrow,0.0792,500,0.0,0.0,0.0,0.0,1.0,-0.1712060421705246,0,0
hm3d_narrow_000150,00897-LEFTm3JecaC,wide,0.4816,500,0.0,0.0,0.0,0.0,1.0,-0.1429332047700882,0,0
hm3d_narrow_000156,00897-LEFTm3JecaC,narrow,0.0335,500,0.0,0.0,0.0,0.0,1.0,-0.16908273100852966,0,0
hm3d_narrow_000154,00897-LEFTm3JecaC,narrow,0.1006,500,0.0,0.0,0.0,0.0,1.0,-0.17119164764881134,0,0
hm3d_narrow_000080,00874-uSKXQ5fFg6u,narrow,0.0401,500,0.0,0.0,0.0,0.0,1.0,-0.12801364064216614,0,0
hm3d_narrow_000084,00874-uSKXQ5fFg6u,narrow,0.1049,500,0.0,0.0,0.0,0.0,1.0,-0.16975641250610352,0,0
hm3d_narrow_000082,00874-uSKXQ5fFg6u,normal,0.2234,500,0.0,0.0,0.0,0.0,1.0,-0.14268758893013,0,0
hm3d_narrow_000087,00874-uSKXQ5fFg6u,narrow,0.1092,500,0.0,0.0,0.0,0.0,1.0,-0.16815993189811707,0,0
hm3d_narrow_000086,00874-uSKXQ5fFg6u,narrow,0.1245,500,0.0,0.0,0.0,0.0,1.0,-0.16416817903518677,0,0
hm3d_narrow_000081,00874-uSKXQ5fFg6u,narrow,0.0649,500,0.0,0.0,0.0,0.0,1.0,-0.1693403273820877,0,0
hm3d_narrow_000083,00874-uSKXQ5fFg6u,normal,0.2244,500,1.0,0.0,0.0,0.0,1.0,-0.16444627940654755,0,0
hm3d_narrow_000088,00874-uSKXQ5fFg6u,narrow,0.0096,500,0.0,0.0,0.0,0.0,1.0,-0.16763117909431458,0,0
hm3d_narrow_000085,00874-uSKXQ5fFg6u,narrow,0.0211,500,0.0,0.0,0.0,0.0,1.0,-0.17206738889217377,0,0
hm3d_narrow_000089,00874-uSKXQ5fFg6u,narrow,0.024,500,0.0,0.0,0.0,0.0,1.0,-0.18000000715255737,0,0
hm3d_narrow_000112,00851-YRUkbU5xsYj,normal,0.2692,500,0.0,0.0,0.0,0.0,1.0,-0.10209964215755463,0,0
hm3d_narrow_000111,00851-YRUkbU5xsYj,narrow,0.0745,500,0.0,0.0,0.0,0.0,1.0,-0.17253337800502777,0,0
hm3d_narrow_000105,00851-YRUkbU5xsYj,normal,0.3516,500,0.0,0.0,0.0,0.0,1.0,-0.16904252767562866,0,0
hm3d_narrow_000106,00851-YRUkbU5xsYj,normal,0.3598,500,0.0,0.0,0.0,0.0,1.0,-0.1717851161956787,0,0
hm3d_narrow_000107,00851-YRUkbU5xsYj,narrow,0.0859,500,0.0,0.0,0.0,0.0,1.0,-0.1523459404706955,0,0
hm3d_narrow_000113,00851-YRUkbU5xsYj,normal,0.229,500,0.0,0.0,0.0,0.0,1.0,-0.10742783546447754,0,0
hm3d_narrow_000108,00851-YRUkbU5xsYj,narrow,0.0539,500,0.0,0.0,0.0,0.0,1.0,-0.16983360052108765,0,0
hm3d_narrow_000109,00851-YRUkbU5xsYj,normal,0.2586,500,0.0,0.0,0.0,0.0,1.0,-0.163421168923378,0,0
hm3d_narrow_000110,00851-YRUkbU5xsYj,normal,0.1979,500,0.0,0.0,0.0,0.0,1.0,-0.1623309701681137,0,0
hm3d_narrow_000125,00865-fsQtJ8t3nTf,narrow,0.0602,500,0.0,0.0,0.0,0.0,1.0,-0.12899403274059296,0,0
hm3d_narrow_000130,00865-fsQtJ8t3nTf,normal,0.1605,500,0.0,0.0,0.0,0.0,1.0,-0.15771269798278809,0,0
hm3d_narrow_000128,00865-fsQtJ8t3nTf,narrow,0.1434,500,0.0,0.0,0.0,0.0,1.0,-0.1526441127061844,0,0
hm3d_narrow_000124,00865-fsQtJ8t3nTf,narrow,0.1318,500,0.0,0.0,0.0,0.0,1.0,-0.13648158311843872,0,0
hm3d_narrow_000126,00865-fsQtJ8t3nTf,narrow,0.1236,500,0.0,0.0,0.0,0.0,1.0,-0.15627247095108032,0,0
hm3d_narrow_000127,00865-fsQtJ8t3nTf,narrow,0.0294,500,0.0,0.0,0.0,0.0,1.0,-0.14866133034229279,0,0
hm3d_narrow_000131,00865-fsQtJ8t3nTf,narrow,0.1439,500,0.0,0.0,0.0,0.0,1.0,-0.13957662880420685,0,0
hm3d_narrow_000129,00865-fsQtJ8t3nTf,narrow,0.1055,500,1.0,0.0,0.0,0.0,1.0,-0.15049810707569122,0,0
hm3d_narrow_000040,00836-7GAhQPFzMot,normal,0.1617,500,0.0,0.0,0.0,0.0,1.0,-0.16149422526359558,0,0
hm3d_narrow_000042,00836-7GAhQPFzMot,narrow,0.0426,500,0.0,0.0,0.0,0.0,1.0,-0.16097237169742584,0,0
hm3d_narrow_000047,00836-7GAhQPFzMot,normal,0.1521,500,0.0,0.0,0.0,0.0,1.0,-0.16847330331802368,0,0
hm3d_narrow_000041,00836-7GAhQPFzMot,wide,0.5214,500,0.0,0.0,0.0,0.0,1.0,-0.13765953481197357,0,0
hm3d_narrow_000046,00836-7GAhQPFzMot,narrow,0.0972,500,0.0,0.0,0.0,0.0,1.0,-0.12603668868541718,0,0
hm3d_narrow_000043,00836-7GAhQPFzMot,normal,0.2007,500,0.0,0.0,0.0,0.0,1.0,-0.10678117722272873,0,0
hm3d_narrow_000049,00836-7GAhQPFzMot,wide,0.5861,500,0.0,0.0,0.0,0.0,1.0,-0.16666176915168762,0,0
hm3d_narrow_000048,00836-7GAhQPFzMot,narrow,0.0935,500,0.0,0.0,0.0,0.0,1.0,-0.11199401319026947,0,0
hm3d_narrow_000045,00836-7GAhQPFzMot,normal,0.1651,500,0.0,0.0,0.0,0.0,1.0,-0.16678230464458466,0,0
hm3d_narrow_000044,00836-7GAhQPFzMot,narrow,0.0938,500,0.0,0.0,0.0,0.0,1.0,-0.17155170440673828,0,0
hm3d_narrow_000034,00885-dVW2D7TDctW,normal,0.3009,500,0.0,0.0,0.0,0.0,1.0,-0.17122070491313934,0,0
hm3d_narrow_000039,00885-dVW2D7TDctW,normal,0.2361,500,0.0,0.0,0.0,0.0,1.0,-0.1516350656747818,0,0
hm3d_narrow_000033,00885-dVW2D7TDctW,wide,0.6984,500,0.0,0.0,0.0,0.0,1.0,-0.16993959248065948,0,0
hm3d_narrow_000035,00885-dVW2D7TDctW,normal,0.1955,500,0.0,0.0,0.0,0.0,1.0,-0.09804464876651764,0,0
hm3d_narrow_000032,00885-dVW2D7TDctW,normal,0.3339,500,0.0,0.0,0.0,0.0,1.0,-0.14518596231937408,0,0
hm3d_narrow_000038,00885-dVW2D7TDctW,wide,0.4594,500,0.0,0.0,0.0,0.0,1.0,-0.08536772429943085,0,0
hm3d_narrow_000030,00885-dVW2D7TDctW,wide,0.6088,500,0.0,0.0,0.0,0.0,1.0,-0.16627076268196106,0,0
hm3d_narrow_000036,00885-dVW2D7TDctW,normal,0.1614,500,0.0,0.0,0.0,0.0,1.0,-0.10669649392366409,0,0
hm3d_narrow_000031,00885-dVW2D7TDctW,normal,0.294,500,0.0,0.0,0.0,0.0,1.0,-0.14424628019332886,0,0
hm3d_narrow_000037,00885-dVW2D7TDctW,narrow,0.1172,500,0.0,0.0,1.0,0.0,1.0,-0.16767604649066925,0,0
hm3d_narrow_000090,00845-c3WKCnkEdha,normal,0.2541,500,0.0,0.0,0.0,0.0,1.0,-0.12333949655294418,0,0
hm3d_narrow_000091,00845-c3WKCnkEdha,narrow,0.0294,500,0.0,0.0,0.0,0.0,1.0,-0.1659833788871765,0,0
hm3d_narrow_000148,00853-5cdEh9F2hJL,narrow,0.0062,500,0.0,0.0,0.0,0.0,1.0,-0.16964511573314667,0,0
hm3d_narrow_000149,00853-5cdEh9F2hJL,narrow,0.1142,500,0.0,0.0,0.0,0.0,1.0,-0.11930371075868607,0,0
hm3d_narrow_000144,00853-5cdEh9F2hJL,narrow,0.0106,500,0.0,0.0,0.0,0.0,1.0,-0.166983962059021,0,0
hm3d_narrow_000147,00853-5cdEh9F2hJL,narrow,0.0475,500,0.0,0.0,0.0,0.0,1.0,-0.17114636301994324,0,0
hm3d_narrow_000146,00853-5cdEh9F2hJL,narrow,0.1268,500,0.0,0.0,0.0,0.0,1.0,-0.16633178293704987,0,0
hm3d_narrow_000145,00853-5cdEh9F2hJL,wide,0.4735,500,0.0,0.0,0.0,0.0,1.0,-0.13093771040439606,0,0
hm3d_narrow_000060,00864-QHhQZWdMpGJ,narrow,0.0862,500,0.0,0.0,0.0,0.0,1.0,-0.16466979682445526,0,0
hm3d_narrow_000062,00864-QHhQZWdMpGJ,narrow,0.1439,500,0.0,0.0,0.0,0.0,1.0,-0.16799752414226532,0,0
hm3d_narrow_000068,00864-QHhQZWdMpGJ,wide,0.9289,500,0.0,0.0,0.0,0.0,1.0,-0.09404601901769638,0,0
hm3d_narrow_000066,00864-QHhQZWdMpGJ,narrow,0.0726,500,0.0,0.0,0.0,0.0,1.0,-0.16187572479248047,0,0
hm3d_narrow_000063,00864-QHhQZWdMpGJ,normal,0.1913,500,0.0,0.0,0.0,0.0,1.0,-0.16922815144062042,0,0
hm3d_narrow_000065,00864-QHhQZWdMpGJ,normal,0.1642,500,0.0,0.0,0.0,0.0,1.0,-0.17009928822517395,0,0
hm3d_narrow_000061,00864-QHhQZWdMpGJ,wide,0.831,500,0.0,0.0,0.0,0.0,1.0,-0.16687610745429993,0,0
hm3d_narrow_000069,00864-QHhQZWdMpGJ,normal,0.2581,500,0.0,0.0,0.0,0.0,1.0,-0.14555752277374268,0,0
hm3d_narrow_000064,00864-QHhQZWdMpGJ,narrow,0.0729,500,0.0,0.0,0.0,0.0,1.0,-0.1304158717393875,0,0
hm3d_narrow_000067,00864-QHhQZWdMpGJ,wide,1.0308,500,0.0,0.0,0.0,0.0,1.0,-0.1714666336774826,0,0
hm3d_narrow_000137,00833-dHwjuKfkRUR,narrow,0.1343,500,0.0,0.0,0.0,0.0,1.0,-0.171108216047287,0,0
hm3d_narrow_000135,00833-dHwjuKfkRUR,normal,0.1529,500,0.0,0.0,0.0,0.0,1.0,-0.16910012066364288,0,0
hm3d_narrow_000139,00833-dHwjuKfkRUR,wide,0.5752,500,0.0,0.0,0.0,0.0,1.0,-0.07139016687870026,0,0
hm3d_narrow_000132,00833-dHwjuKfkRUR,normal,0.2734,500,0.0,0.0,0.0,0.0,1.0,-0.13379240036010742,0,0
hm3d_narrow_000133,00833-dHwjuKfkRUR,wide,0.4865,500,0.0,0.0,0.0,0.0,1.0,-0.1344367116689682,0,0
hm3d_narrow_000138,00833-dHwjuKfkRUR,normal,0.3307,500,0.0,0.0,0.0,0.0,1.0,-0.12509912252426147,0,0
hm3d_narrow_000140,00833-dHwjuKfkRUR,normal,0.3332,500,0.0,0.0,0.0,0.0,1.0,-0.16919046640396118,0,0
hm3d_narrow_000134,00833-dHwjuKfkRUR,wide,0.7903,500,0.0,0.0,0.0,0.0,1.0,-0.138198584318161,0,0
hm3d_narrow_000141,00833-dHwjuKfkRUR,normal,0.2123,500,0.0,0.0,0.0,0.0,1.0,-0.15851178765296936,0,0
hm3d_narrow_000136,00833-dHwjuKfkRUR,normal,0.3234,500,0.0,0.0,0.0,0.0,1.0,-0.16241000592708588,0,0
hm3d_narrow_000059,00817-X4qjx5vquwH,wide,0.7829,500,0.0,0.0,0.0,0.0,1.0,-0.17081546783447266,0,0
hm3d_narrow_000054,00817-X4qjx5vquwH,wide,0.4303,500,0.0,0.0,0.0,0.0,1.0,-0.1474284827709198,0,0
hm3d_narrow_000056,00817-X4qjx5vquwH,wide,0.814,500,0.0,0.0,0.0,0.0,1.0,-0.12617740035057068,0,0
hm3d_narrow_000055,00817-X4qjx5vquwH,normal,0.2176,500,0.0,0.0,0.0,0.0,1.0,-0.172542005777359,0,0
hm3d_narrow_000051,00817-X4qjx5vquwH,wide,0.446,500,0.0,0.0,0.0,0.0,1.0,-0.14465267956256866,0,0
hm3d_narrow_000057,00817-X4qjx5vquwH,narrow,0.0264,500,0.0,0.0,0.0,0.0,1.0,-0.17007219791412354,0,0
hm3d_narrow_000050,00817-X4qjx5vquwH,narrow,0.0709,500,0.0,0.0,0.0,0.0,1.0,-0.169218510389328,0,0
hm3d_narrow_000053,00817-X4qjx5vquwH,narrow,0.0995,500,0.0,0.0,0.0,0.0,1.0,-0.17123819887638092,0,0
hm3d_narrow_000058,00817-X4qjx5vquwH,narrow,0.1435,500,0.0,0.0,0.0,0.0,1.0,-0.17099599540233612,0,0
hm3d_narrow_000052,00817-X4qjx5vquwH,narrow,0.1488,500,1.0,0.0,0.0,0.0,1.0,-0.16783387959003448,0,0
hm3d_narrow_000142,00805-SUHsP6z2gcJ,narrow,0.0299,500,0.0,0.0,0.0,0.0,1.0,-0.16553692519664764,0,0
hm3d_narrow_000143,00805-SUHsP6z2gcJ,narrow,0.0754,500,0.0,0.0,0.0,0.0,1.0,-0.11214039474725723,0,0
hm3d_narrow_000102,00838-kJJyRFXVpx2,narrow,0.0089,500,0.0,0.0,0.0,0.0,1.0,-0.15151172876358032,0,0
hm3d_narrow_000101,00838-kJJyRFXVpx2,normal,0.1565,500,0.0,0.0,0.0,0.0,1.0,-0.11745201796293259,0,0
hm3d_narrow_000103,00838-kJJyRFXVpx2,narrow,0.0124,500,0.0,0.0,0.0,0.0,1.0,-0.11278272420167923,0,0
hm3d_narrow_000104,00838-kJJyRFXVpx2,normal,0.1874,500,0.0,0.0,0.0,0.0,1.0,-0.10125234723091125,0,0
hm3d_narrow_000100,00838-kJJyRFXVpx2,narrow,0.0182,500,0.0,0.0,0.0,0.0,1.0,-0.1724282205104828,0,0
