episode_id,scene_id,difficulty,body_margin,steps,success,collision,stuck,rejected,near_collision,min_clearance,recover_triggers,memory_writes
hm3d_narrow_000050,00817-X4qjx5vquwH,narrow,0.0709,500,0.0,0.0,0.0,0.0,1.0,-0.1743553876876831,0,0
hm3d_narrow_000053,00817-X4qjx5vquwH,narrow,0.0995,500,0.0,0.0,0.0,0.0,1.0,-0.17080944776535034,0,0
hm3d_narrow_000058,00817-X4qjx5vquwH,narrow,0.1435,500,0.0,0.0,0.0,0.0,1.0,-0.17084869742393494,0,0
hm3d_narrow_000052,00817-X4qjx5vquwH,narrow,0.1488,500,0.0,0.0,0.0,0.0,1.0,-0.16884632408618927,0,0
hm3d_narrow_000142,00805-SUHsP6z2gcJ,narrow,0.0299,500,0.0,0.0,0.0,0.0,1.0,-0.17171749472618103,0,0
hm3d_narrow_000143,00805-SUHsP6z2gcJ,narrow,0.0754,500,0.0,0.0,1.0,0.0,1.0,-0.1721031218767166,0,0
hm3d_narrow_000102,00838-kJJyRFXVpx2,narrow,0.0089,500,0.0,0.0,0.0,0.0,1.0,-0.17347560822963715,0,0
hm3d_narrow_000101,00838-kJJyRFXVpx2,normal,0.1565,500,0.0,0.0,0.0,0.0,1.0,-0.1696748584508896,0,0
hm3d_narrow_000103,00838-kJJyRFXVpx2,narrow,0.0124,500,0.0,0.0,0.0,0.0,1.0,-0.17140686511993408,0,0
hm3d_narrow_000104,00838-kJJyRFXVpx2,normal,0.1874,500,0.0,0.0,0.0,0.0,1.0,-0.17117831110954285,0,0
hm3d_narrow_000100,00838-kJJyRFXVpx2,narrow,0.0182,500,0.0,0.0,0.0,0.0,1.0,-0.17138907313346863,0,0
